# Wavenumber, Intensity, Intensity Filtered at 125.00 cm width 35.00 order 2
2.361447000000000116e+03,1.576350833000000051e+01,1.308719594025814992e+01
2.362411000000000058e+03,1.560048332999999943e+01,1.300940650951081956e+01
2.363375000000000000e+03,1.542159999999999975e+01,1.292243213041344241e+01
2.364338999999999942e+03,1.523516666999999991e+01,1.283324656390513852e+01
2.365304000000000087e+03,1.504900416999999990e+01,1.274848786837581471e+01
2.366268000000000029e+03,1.486688333000000029e+01,1.267140070406341579e+01
2.367231999999999971e+03,1.468702500000000022e+01,1.260044226651249843e+01
2.368195999999999913e+03,1.450442916999999987e+01,1.253137854464638856e+01
2.369161000000000058e+03,1.431466666999999937e+01,1.246022058829561985e+01
2.370125000000000000e+03,1.411704583000000035e+01,1.238623068555362927e+01
2.371088999999999942e+03,1.391539999999999999e+01,1.231228397505631200e+01
2.372052999999999884e+03,1.371562083000000065e+01,1.224327513719481964e+01
2.373018000000000029e+03,1.352237082999999984e+01,1.218283960750050987e+01
2.373981999999999971e+03,1.333632500000000043e+01,1.213136976151726287e+01
2.374945999999999913e+03,1.315416667000000039e+01,1.208570789182517302e+01
2.375909999999999854e+03,1.297075416999999931e+01,1.204130208817082881e+01
2.376875000000000000e+03,1.278244167000000076e+01,1.199460596018981740e+01
2.377838999999999942e+03,1.258897082999999917e+01,1.194504845162520823e+01
2.378802999999999884e+03,1.239356249999999982e+01,1.189486245968656064e+01
2.379766999999999825e+03,1.220035833000000025e+01,1.184717978979717046e+01
2.380731000000000222e+03,1.201140000000000008e+01,1.180329486971365149e+01
2.381695999999999913e+03,1.182469166999999999e+01,1.176095756834397754e+01
2.382659999999999854e+03,1.163463750000000019e+01,1.171488866018836461e+01
2.383623999999999796e+03,1.143478750000000055e+01,1.165916504172001211e+01
2.384588000000000193e+03,1.122152082999999934e+01,1.159056487315052841e+01
2.385552999999999884e+03,1.099662499999999987e+01,1.151045955206729587e+01
2.386516999999999825e+03,1.076722917000000024e+01,1.142504926703414725e+01
2.387481000000000222e+03,1.054312917000000027e+01,1.134279419267107869e+01
2.388445999999999913e+03,1.033262500000000017e+01,1.127088012394243322e+01
2.389409999999999854e+03,1.013922499999999971e+01,1.121232855666334771e+01
2.390373999999999796e+03,9.960725000000000051e+00,1.116510547442307200e+01
2.391338000000000193e+03,9.791433333000000516e+00,1.112408919623503500e+01
2.392302000000000135e+03,9.625545833000000329e+00,1.108400468359189972e+01
2.393266999999999825e+03,9.460379166999999256e+00,1.104200352451615785e+01
2.394231000000000222e+03,9.297004167000000763e+00,1.099843730511440576e+01
2.395195000000000164e+03,9.138408332999999217e+00,1.095529242206908727e+01
2.396159999999999854e+03,8.986366667000000419e+00,1.091352160245911662e+01
2.397123999999999796e+03,8.839016666999999217e+00,1.087099608134296425e+01
2.398088000000000193e+03,8.690745832999999365e+00,1.082247075905807066e+01
2.399052000000000135e+03,8.534837500000000077e+00,1.076198160208827836e+01
2.400016999999999825e+03,8.367233332999999718e+00,1.068589831005136936e+01
2.400981000000000222e+03,8.189516666999999472e+00,1.059571327097567739e+01
2.401945000000000164e+03,8.009158333000000241e+00,1.049792690761566227e+01
2.402909000000000106e+03,7.836462499999999665e+00,1.040169079343197822e+01
2.403873999999999796e+03,7.680066667000000180e+00,1.031443054176649454e+01
2.404838000000000193e+03,7.542829166999999835e+00,1.023879006057429919e+01
2.405802000000000135e+03,7.421100000000000030e+00,1.017139443364202300e+01
2.406766000000000076e+03,7.306770832999999854e+00,1.010519838989922192e+01
2.407730000000000018e+03,7.192124999999999879e+00,1.003343594329368926e+01
2.408695000000000164e+03,7.074208332999999627e+00,9.953420775707584767e+00
2.409659000000000106e+03,6.956695833000000384e+00,9.868489229723216738e+00
2.410623000000000047e+03,6.848383333000000128e+00,9.786316792158963551e+00
2.411586999999999989e+03,6.758945833000000292e+00,9.715515711011072142e+00
2.412552000000000135e+03,6.694366666999999715e+00,9.661305476834025185e+00
2.413516000000000076e+03,6.654016666999999607e+00,9.623242275932867074e+00
2.414480000000000018e+03,6.631116666999999687e+00,9.595229137012623255e+00
2.415443999999999960e+03,6.615879167000000116e+00,9.568427599437377751e+00
2.416409000000000106e+03,6.599437499999999623e+00,9.534729360905727091e+00
2.417373000000000047e+03,6.577133332999999915e+00,9.489694067006718470e+00
2.418336999999999989e+03,6.549045833000000094e+00,9.433104402426295110e+00
2.419302000000000135e+03,6.518541667000000039e+00,9.367741349072502999e+00
2.420266000000000076e+03,6.489691666999999775e+00,9.297368963890992433e+00
2.421230000000000018e+03,6.465037500000000215e+00,9.224498246885843855e+00
2.422193999999999960e+03,6.445262500000000117e+00,9.150101793988168808e+00
2.423157999999999902e+03,6.429899999999999949e+00,9.074196764493331457e+00
2.424123000000000047e+03,6.418858333000000194e+00,8.996964919340465272e+00
2.425086999999999989e+03,6.413350000000000328e+00,8.919777971181705567e+00
2.426050999999999931e+03,6.415225000000000399e+00,8.844396293465605297e+00
2.427016000000000076e+03,6.426179166999999914e+00,8.772240087712948053e+00
2.427980000000000018e+03,6.446079166999999721e+00,8.703533164321621385e+00
2.428943999999999960e+03,6.472962500000000396e+00,8.636646364903178608e+00
2.429907999999999902e+03,6.503929166999999900e+00,8.569204125999554833e+00
2.430873000000000047e+03,6.536550000000000082e+00,8.499242741606035878e+00
2.431836999999999989e+03,6.570274999999999643e+00,8.426562483751562027e+00
2.432800999999999931e+03,6.606212499999999821e+00,8.352210128455517690e+00
2.433764999999999873e+03,6.646095833000000397e+00,8.277796856047638485e+00
2.434728999999999814e+03,6.690641667000000403e+00,8.204049829241418124e+00
2.435693999999999960e+03,6.738470833000000049e+00,8.129919349365099634e+00
2.436657999999999902e+03,6.786737500000000090e+00,8.053455961360436177e+00
2.437621999999999844e+03,6.833070832999999844e+00,7.972923338491579415e+00
2.438585999999999785e+03,6.877520833000000167e+00,7.888877229479797748e+00
2.439550999999999931e+03,6.923645833000000138e+00,7.804775032057247763e+00
2.440514999999999873e+03,6.977187500000000320e+00,7.726285105218385851e+00
2.441478999999999814e+03,7.043445832999999823e+00,7.658238176990532331e+00
2.442443000000000211e+03,7.124204167000000254e+00,7.602323888265289042e+00
2.443407999999999902e+03,7.216045832999999909e+00,7.555558422013954001e+00
2.444371999999999844e+03,7.311170833000000258e+00,7.511352937554772069e+00
2.445335999999999785e+03,7.400737499999999969e+00,7.461928177116525340e+00
2.446300999999999931e+03,7.478658333000000269e+00,7.402058047273774477e+00
2.447264999999999873e+03,7.544541666999999840e+00,7.331740424519467503e+00
2.448228999999999814e+03,7.603308333000000196e+00,7.255576005732834233e+00
2.449193000000000211e+03,7.662637499999999768e+00,7.180655419415233887e+00
2.450157000000000153e+03,7.728933332999999628e+00,7.112883561021129175e+00
2.451121999999999844e+03,7.803683333000000388e+00,7.053873352320286116e+00
2.452085999999999785e+03,7.882950000000000124e+00,7.000607011107997657e+00
2.453050000000000182e+03,7.959379166999999811e+00,6.946816603013424185e+00
2.454014999999999873e+03,8.026287500000000463e+00,6.886699121301840698e+00
2.454978999999999814e+03,8.080808333000000232e+00,6.818222192827404271e+00
2.455943000000000211e+03,8.125724999999999199e+00,6.743927845514201103e+00
2.456907000000000153e+03,8.167404167000000825e+00,6.669754316582101161e+00
2.457871999999999844e+03,8.212658333000000255e+00,6.601915568721264727e+00
2.458835999999999785e+03,8.265079166999999671e+00,6.544084717876085477e+00
2.459800000000000182e+03,8.323341666999999333e+00,6.495334377688097405e+00
2.460764000000000124e+03,8.382287500000000335e+00,6.451267385982991875e+00
2.461728999999999814e+03,8.435495832999999166e+00,6.406332261010063256e+00
2.462693000000000211e+03,8.478562500000000668e+00,6.356833302313583900e+00
2.463657000000000153e+03,8.510858332999999831e+00,6.302122741255384852e+00
2.464621000000000095e+03,8.534750000000000725e+00,6.244365524187785788e+00
2.465585000000000036e+03,8.553783333000000155e+00,6.186732219003743261e+00
2.466550000000000182e+03,8.570037499999999753e+00,6.131192354271870926e+00
2.467514000000000124e+03,8.583050000000000068e+00,6.077715639770419287e+00
2.468478000000000065e+03,8.590508333000000718e+00,6.024455677883983284e+00
2.469442000000000007e+03,8.590099999999999625e+00,5.969651654131174823e+00
2.470407000000000153e+03,8.581558333000000260e+00,5.913200901584516167e+00
2.471371000000000095e+03,8.567158333000000070e+00,5.857377147773571657e+00
2.472335000000000036e+03,8.550700000000000855e+00,5.805516115712459957e+00
2.473298999999999978e+03,8.535095832999999743e+00,5.760243626912274095e+00
2.474264000000000124e+03,8.520566667000000649e+00,5.721686131296706890e+00
2.475228000000000065e+03,8.504025000000000389e+00,5.687170961514768308e+00
2.476192000000000007e+03,8.480516666999999842e+00,5.652197041829782442e+00
2.477155999999999949e+03,8.445491667000000646e+00,5.612716246996567016e+00
2.478121000000000095e+03,8.397137499999999477e+00,5.566995685701324525e+00
2.479085000000000036e+03,8.336929166999999197e+00,5.516308455709273417e+00
2.480048999999999978e+03,8.268475000000000463e+00,5.463784232816308872e+00
2.481012999999999920e+03,8.195454166999999401e+00,5.412681839713854970e+00
2.481978000000000065e+03,8.119587499999999736e+00,5.364564470842590360e+00
2.482942000000000007e+03,8.040262500000000756e+00,5.319030945293408585e+00
2.483905999999999949e+03,7.955745832999999934e+00,5.274651990687647007e+00
2.484871000000000095e+03,7.865229166999999855e+00,5.230762040112317379e+00
2.485835000000000036e+03,7.770087499999999814e+00,5.188654349056187165e+00
2.486798999999999978e+03,7.673987499999999962e+00,5.151422508788011001e+00
2.487762999999999920e+03,7.580758333000000349e+00,5.122322984134030754e+00
2.488728000000000065e+03,7.491983333000000300e+00,5.102473409099021140e+00
2.489692000000000007e+03,7.405366667000000014e+00,5.089469773689151211e+00
2.490655999999999949e+03,7.315137499999999626e+00,5.077845868943186680e+00
2.491619999999999891e+03,7.214537499999999604e+00,5.061314525932339770e+00
2.492583999999999833e+03,7.099133333000000157e+00,5.035707193734428877e+00
2.493548999999999978e+03,6.969108333000000322e+00,5.001028391880694812e+00
2.494512999999999920e+03,6.829458332999999826e+00,4.961540669600550402e+00
2.495476999999999862e+03,6.687620833000000431e+00,4.923746607502660133e+00
2.496440999999999804e+03,6.549804166999999566e+00,4.893135736212936848e+00
2.497405999999999949e+03,6.418183332999999990e+00,4.871473396530980438e+00
2.498369999999999891e+03,6.289962499999999679e+00,4.856032143849115634e+00
2.499333999999999833e+03,6.159404166999999930e+00,4.841400456964179533e+00
2.500297999999999774e+03,6.020916666999999833e+00,4.822327482406239874e+00
2.501262999999999920e+03,5.872029166999999994e+00,4.796333354411472349e+00
2.502226999999999862e+03,5.714766667000000133e+00,4.764742923710032052e+00
2.503190999999999804e+03,5.553941667000000137e+00,4.731621372198577369e+00
2.504155000000000200e+03,5.394620833000000282e+00,4.701301350289636360e+00
2.505119999999999891e+03,5.239424999999999777e+00,4.675925012846406048e+00
2.506083999999999833e+03,5.087441667000000223e+00,4.654441360526267779e+00
2.507047999999999774e+03,4.935541666999999855e+00,4.633861248375184871e+00
2.508012000000000171e+03,4.780708332999999755e+00,4.611365145388629294e+00
2.508976999999999862e+03,4.622462500000000141e+00,4.586311569810780142e+00
2.509940999999999804e+03,4.463566667000000265e+00,4.560784361444087942e+00
2.510905000000000200e+03,4.308541667000000075e+00,4.538526783990088020e+00
2.511869000000000142e+03,4.160940832999999728e+00,4.522489786384254806e+00
2.512833999999999833e+03,4.021363749999999904e+00,4.512898335159370333e+00
2.513797999999999774e+03,3.886859166999999893e+00,4.506683275056510674e+00
2.514762000000000171e+03,3.752510833000000101e+00,4.499208169380993105e+00
2.515726999999999862e+03,3.614360833000000106e+00,4.486706060349402669e+00
2.516690999999999804e+03,3.471826667000000199e+00,4.468274570589567674e+00
2.517655000000000200e+03,3.328209583000000027e+00,4.446716396223111545e+00
2.518619000000000142e+03,3.189300832999999891e+00,4.427004179453034816e+00
2.519583000000000084e+03,3.060144999999999893e+00,4.413558887349005921e+00
2.520547999999999774e+03,2.942867917000000055e+00,4.408054382578198371e+00
2.521512000000000171e+03,2.835399166999999832e+00,4.408437439145267867e+00
2.522476000000000113e+03,2.733544583000000028e+00,4.410729345142995861e+00
2.523440000000000055e+03,2.633484167000000209e+00,4.411371594260083739e+00
2.524405000000000200e+03,2.534458750000000204e+00,4.409549255068342610e+00
2.525369000000000142e+03,2.439643750000000111e+00,4.407796059037669245e+00
2.526333000000000084e+03,2.354249166999999865e+00,4.410686567467316799e+00
2.527297000000000025e+03,2.282791667000000135e+00,4.422055915585437091e+00
2.528262000000000171e+03,2.226023333000000104e+00,4.442358568384960904e+00
2.529226000000000113e+03,2.180003750000000018e+00,4.467686345536410641e+00
2.530190000000000055e+03,2.137795416999999976e+00,4.491508581720523807e+00
2.531153999999999996e+03,2.092622500000000052e+00,4.507488387575204314e+00
2.532119000000000142e+03,2.041302916999999884e+00,4.512626947497436980e+00
2.533083000000000084e+03,1.986062082999999978e+00,4.508777921178232617e+00
2.534047000000000025e+03,1.933517082999999914e+00,4.502026384850890572e+00
2.535010999999999967e+03,1.891910417000000066e+00,4.499956605932863951e+00
2.535976000000000113e+03,1.867553749999999901e+00,4.508468630744648209e+00
2.536940000000000055e+03,1.862713749999999946e+00,4.529673578455485128e+00
2.537903999999999996e+03,1.875128332999999925e+00,4.561604809229432789e+00
2.538867999999999938e+03,1.900044166999999895e+00,4.599848304263486121e+00
2.539833000000000084e+03,1.932554166999999934e+00,4.639832814987328469e+00
2.540797000000000025e+03,1.969689999999999941e+00,4.678599519298427545e+00
2.541760999999999967e+03,2.010839583000000097e+00,4.715438485767353249e+00
2.542726000000000113e+03,2.056955832999999956e+00,4.751110546011210189e+00
2.543690000000000055e+03,2.109145417000000133e+00,4.786629391334344952e+00
2.544653999999999996e+03,2.167959166999999798e+00,4.822566085029565741e+00
2.545617999999999938e+03,2.233053332999999974e+00,4.858842950240411795e+00
2.546583000000000084e+03,2.304617083000000122e+00,4.895776501165036265e+00
2.547547000000000025e+03,2.383679583000000157e+00,4.934516487645856486e+00
2.548510999999999967e+03,2.472250832999999925e+00,4.976995258644751452e+00
2.549474999999999909e+03,2.572054167000000113e+00,5.024801694575988797e+00
2.550438999999999851e+03,2.682911666999999944e+00,5.077739751137163360e+00
2.551403999999999996e+03,2.801843332999999880e+00,5.133061155116877217e+00
2.552367999999999938e+03,2.923588749999999958e+00,5.185979578526460188e+00
2.553331999999999880e+03,3.042566250000000139e+00,5.231482887828447836e+00
2.554295999999999822e+03,3.155567083000000217e+00,5.266785349021391838e+00
2.555260999999999967e+03,3.263703749999999904e+00,5.293178676213969425e+00
2.556224999999999909e+03,3.372552917000000150e+00,5.316169629106319405e+00
2.557188999999999851e+03,3.489897916999999961e+00,5.343280416978356762e+00
2.558152999999999793e+03,3.622572083000000109e+00,5.381080159413700770e+00
2.559117999999999938e+03,3.773330833000000162e+00,5.432397725000622124e+00
2.560081999999999880e+03,3.939890000000000114e+00,5.495425432154568135e+00
2.561045999999999822e+03,4.115881667000000022e+00,5.564470505198563011e+00
2.562010000000000218e+03,4.294054166999999644e+00,5.632869237027476217e+00
2.562974999999999909e+03,4.469029167000000413e+00,5.695778141633732972e+00
2.563938999999999851e+03,4.639433333000000381e+00,5.752094794872035344e+00
2.564902999999999793e+03,4.807500000000000107e+00,5.804063932960311867e+00
2.565867000000000189e+03,4.977329166999999721e+00,5.855624338191527833e+00
